idCaso;IdMotivo;Motivo
33201;23;Actos y resoluciones con efectos sobre terceros
33201;17;Otros
33202;12;Otras
33202;43;Respuesta incompleta o parcial
33203;27;Transferencias de fondos públicos
33203;17;Otros
33203;30;Otros
33204;43;Respuesta incompleta o parcial
33205;30;Otros
33205;15;La información es incompleta
33206;2;No recibió respuesta a su solicitud
33207;15;La información es incompleta
33207;30;Otros
33208;43;Respuesta incompleta o parcial
33208;3;La información entregada no corresponde a la solicitada
33209;43;Respuesta incompleta o parcial
33209;12;Otras
33210;43;Respuesta incompleta o parcial
33211;2;No recibió respuesta a su solicitud
33212;3;La información entregada no corresponde a la solicitada
33213;23;Actos y resoluciones con efectos sobre terceros
33213;27;Transferencias de fondos públicos
33213;28;Presupuesto asignado y su ejecución
33213;26;Contrataciones
33213;16;La información está desactualizada
33213;21;Personal y sus remuneraciones
33213;18;Organigrama
33214;20;Entidades en que el organismo tiene participación, representación e intervención
33214;13;La información no está disponible en forma permanente
33214;16;La información está desactualizada
33214;14;El acceso a la información no es expedito
33214;15;La información es incompleta
33214;28;Presupuesto asignado y su ejecución
33214;27;Transferencias de fondos públicos
33214;17;Otros
33215;3;La información entregada no corresponde a la solicitada
33216;1;Respuesta negativa a la solicitud de información
33216;12;Otras
33217;12;Otras
33217;1;Respuesta negativa a la solicitud de información
33218;3;La información entregada no corresponde a la solicitada
33218;12;Otras
33219;12;Otras
33219;1;Respuesta negativa a la solicitud de información
33220;17;Otros
33220;30;Otros
33221;12;Otras
33221;4;Otras
33222;3;La información entregada no corresponde a la solicitada
33223;1;Respuesta negativa a la solicitud de información
33223;12;Otras
33224;2;No recibió respuesta a su solicitud
33225;1;Respuesta negativa a la solicitud de información
33225;12;Otras
33226;12;Otras
33226;4;Otras
33227;12;Otras
33227;43;Respuesta incompleta o parcial
33228;15;La información es incompleta
33228;13;La información no está disponible en forma permanente
33228;21;Personal y sus remuneraciones
33229;30;Otros
33229;17;Otros
33230;43;Respuesta incompleta o parcial
33231;12;Otras
33231;3;La información entregada no corresponde a la solicitada
33232;27;Transferencias de fondos públicos
33232;17;Otros
33232;30;Otros
33232;15;La información es incompleta
33232;14;El acceso a la información no es expedito
33232;19;Facultades, funciones y atribuciones de unidades internas
33232;20;Entidades en que el organismo tiene participación, representación e intervención
33232;13;La información no está disponible en forma permanente
33233;2;No recibió respuesta a su solicitud
33234;2;No recibió respuesta a su solicitud
33235;2;No recibió respuesta a su solicitud
33236;2;No recibió respuesta a su solicitud
33237;1;Respuesta negativa a la solicitud de información
33238;1;Respuesta negativa a la solicitud de información
33238;11;Oposición de un tercero
33239;2;No recibió respuesta a su solicitud
33240;1;Respuesta negativa a la solicitud de información
33240;12;Otras
33241;3;La información entregada no corresponde a la solicitada
33242;1;Respuesta negativa a la solicitud de información
33242;12;Otras
33243;12;Otras
33243;1;Respuesta negativa a la solicitud de información
33244;30;Otros
33244;17;Otros
33245;27;Transferencias de fondos públicos
33245;28;Presupuesto asignado y su ejecución
33245;26;Contrataciones
33245;29;Programas de subsidios y otros beneficios (diseño, montos, criterios de acceso, beneficiarios)
33245;15;La información es incompleta
33245;18;Organigrama
33245;19;Facultades, funciones y atribuciones de unidades internas
33245;21;Personal y sus remuneraciones
33246;6;Debido funcionamiento del órgano/servicio
33246;43;Respuesta incompleta o parcial
33246;1;Respuesta negativa a la solicitud de información
33247;30;Otros
33247;15;La información es incompleta
33248;2;No recibió respuesta a su solicitud
33249;17;Otros
33249;27;Transferencias de fondos públicos
33250;12;Otras
33250;1;Respuesta negativa a la solicitud de información
33251;1;Respuesta negativa a la solicitud de información
33251;11;Oposición de un tercero
33252;4;Otras
33253;23;Actos y resoluciones con efectos sobre terceros
33253;17;Otros
33254;2;No recibió respuesta a su solicitud
33255;4;Otras
33256;4;Otras
33257;2;No recibió respuesta a su solicitud
33258;4;Otras
33259;43;Respuesta incompleta o parcial
33260;10;La información solicitada está en posesión de otro órgano o servicio
33260;1;Respuesta negativa a la solicitud de información
33261;2;No recibió respuesta a su solicitud
33262;4;Otras
33262;12;Otras
33263;6;Debido funcionamiento del órgano/servicio
33263;7;Interés nacional
33263;1;Respuesta negativa a la solicitud de información
33264;19;Facultades, funciones y atribuciones de unidades internas
33264;17;Otros
33264;14;El acceso a la información no es expedito
33265;2;No recibió respuesta a su solicitud
33266;2;No recibió respuesta a su solicitud
33267;1;Respuesta negativa a la solicitud de información
33267;6;Debido funcionamiento del órgano/servicio
33268;2;No recibió respuesta a su solicitud
33269;2;No recibió respuesta a su solicitud
33269;4;Otras
33270;17;Otros
33270;30;Otros
33271;2;No recibió respuesta a su solicitud
33272;2;No recibió respuesta a su solicitud
33273;30;Otros
33273;17;Otros
33274;43;Respuesta incompleta o parcial
33274;1;Respuesta negativa a la solicitud de información
33274;10;La información solicitada está en posesión de otro órgano o servicio
33275;4;Otras
33276;4;Otras
33276;2;No recibió respuesta a su solicitud
33277;3;La información entregada no corresponde a la solicitada
33277;8;No se encuentra la información
33277;43;Respuesta incompleta o parcial
33278;43;Respuesta incompleta o parcial
33279;43;Respuesta incompleta o parcial
33279;12;Otras
33280;6;Debido funcionamiento del órgano/servicio
33280;1;Respuesta negativa a la solicitud de información
33281;3;La información entregada no corresponde a la solicitada
33281;9;La información no existe
33282;1;Respuesta negativa a la solicitud de información
33282;12;Otras
33283;1;Respuesta negativa a la solicitud de información
33283;11;Oposición de un tercero
33284;17;Otros
33284;30;Otros
33284;19;Facultades, funciones y atribuciones de unidades internas
33285;12;Otras
33285;43;Respuesta incompleta o parcial
33285;1;Respuesta negativa a la solicitud de información
33286;4;Otras
33286;12;Otras
33287;43;Respuesta incompleta o parcial
33288;4;Otras
33289;43;Respuesta incompleta o parcial
33290;2;No recibió respuesta a su solicitud
33291;1;Respuesta negativa a la solicitud de información
33291;6;Debido funcionamiento del órgano/servicio
33292;3;La información entregada no corresponde a la solicitada
33292;10;La información solicitada está en posesión de otro órgano o servicio
33293;21;Personal y sus remuneraciones
33293;15;La información es incompleta
33294;12;Otras
33294;1;Respuesta negativa a la solicitud de información
33295;30;Otros
33295;15;La información es incompleta
33296;43;Respuesta incompleta o parcial
33296;11;Oposición de un tercero
33297;1;Respuesta negativa a la solicitud de información
33297;12;Otras
33298;15;La información es incompleta
33299;43;Respuesta incompleta o parcial
33300;17;Otros
33300;19;Facultades, funciones y atribuciones de unidades internas
33301;4;Otras
33302;10;La información solicitada está en posesión de otro órgano o servicio
33302;43;Respuesta incompleta o parcial
33302;12;Otras
33303;27;Transferencias de fondos públicos
33303;15;La información es incompleta
33303;14;El acceso a la información no es expedito
33303;16;La información está desactualizada
33303;13;La información no está disponible en forma permanente
33304;43;Respuesta incompleta o parcial
33305;4;Otras
33305;3;La información entregada no corresponde a la solicitada
33306;2;No recibió respuesta a su solicitud
33307;43;Respuesta incompleta o parcial
33307;12;Otras
33308;2;No recibió respuesta a su solicitud
33309;4;Otras
33310;4;Otras
33311;4;Otras
33312;29;Programas de subsidios y otros beneficios (diseño, montos, criterios de acceso, beneficiarios)
33312;17;Otros
33313;29;Programas de subsidios y otros beneficios (diseño, montos, criterios de acceso, beneficiarios)
33313;16;La información está desactualizada
33313;15;La información es incompleta
33313;13;La información no está disponible en forma permanente
33314;12;Otras
33314;43;Respuesta incompleta o parcial
33315;4;Otras
33316;27;Transferencias de fondos públicos
33316;26;Contrataciones
33316;29;Programas de subsidios y otros beneficios (diseño, montos, criterios de acceso, beneficiarios)
33316;17;Otros
33316;30;Otros
33316;15;La información es incompleta
33316;16;La información está desactualizada
33316;19;Facultades, funciones y atribuciones de unidades internas
33317;43;Respuesta incompleta o parcial
33318;43;Respuesta incompleta o parcial
33319;30;Otros
33319;17;Otros
33320;43;Respuesta incompleta o parcial
33320;12;Otras
33321;2;No recibió respuesta a su solicitud
33322;2;No recibió respuesta a su solicitud
33323;2;No recibió respuesta a su solicitud
33324;2;No recibió respuesta a su solicitud
33325;2;No recibió respuesta a su solicitud
33326;2;No recibió respuesta a su solicitud
33327;8;No se encuentra la información
33327;12;Otras
33327;43;Respuesta incompleta o parcial
33328;2;No recibió respuesta a su solicitud
33329;17;Otros
33329;30;Otros
33330;43;Respuesta incompleta o parcial
33330;12;Otras
33330;4;Otras
33331;30;Otros
33331;17;Otros
33331;14;El acceso a la información no es expedito
33332;12;Otras
33332;1;Respuesta negativa a la solicitud de información
33333;2;No recibió respuesta a su solicitud
33334;2;No recibió respuesta a su solicitud
33335;2;No recibió respuesta a su solicitud
33336;12;Otras
33336;43;Respuesta incompleta o parcial
33337;17;Otros
33337;30;Otros
33338;3;La información entregada no corresponde a la solicitada
33339;43;Respuesta incompleta o parcial
33339;12;Otras
33340;12;Otras
33340;43;Respuesta incompleta o parcial
33340;1;Respuesta negativa a la solicitud de información
33341;43;Respuesta incompleta o parcial
33341;12;Otras
33342;30;Otros
33342;15;La información es incompleta
33343;1;Respuesta negativa a la solicitud de información
33343;11;Oposición de un tercero
33344;43;Respuesta incompleta o parcial
33345;30;Otros
33345;17;Otros
33346;43;Respuesta incompleta o parcial
33347;12;Otras
33347;1;Respuesta negativa a la solicitud de información
33348;4;Otras
33348;43;Respuesta incompleta o parcial
33349;43;Respuesta incompleta o parcial
33350;2;No recibió respuesta a su solicitud
33351;4;Otras
33351;12;Otras
33352;43;Respuesta incompleta o parcial
33353;43;Respuesta incompleta o parcial
33353;10;La información solicitada está en posesión de otro órgano o servicio
33354;43;Respuesta incompleta o parcial
33355;26;Contrataciones
33355;17;Otros
33356;2;No recibió respuesta a su solicitud
33357;1;Respuesta negativa a la solicitud de información
33357;6;Debido funcionamiento del órgano/servicio
33358;12;Otras
33358;4;Otras
33359;2;No recibió respuesta a su solicitud
33360;2;No recibió respuesta a su solicitud
33361;2;No recibió respuesta a su solicitud
33362;29;Programas de subsidios y otros beneficios (diseño, montos, criterios de acceso, beneficiarios)
33362;17;Otros
33363;4;Otras
33364;2;No recibió respuesta a su solicitud
33365;43;Respuesta incompleta o parcial
33366;17;Otros
33367;12;Otras
33367;1;Respuesta negativa a la solicitud de información
33367;3;La información entregada no corresponde a la solicitada
33367;4;Otras
33368;3;La información entregada no corresponde a la solicitada
33368;43;Respuesta incompleta o parcial
33369;2;No recibió respuesta a su solicitud
33370;2;No recibió respuesta a su solicitud
33371;4;Otras
33371;12;Otras
33372;12;Otras
33372;1;Respuesta negativa a la solicitud de información
33373;1;Respuesta negativa a la solicitud de información
33373;11;Oposición de un tercero
33374;11;Oposición de un tercero
33374;1;Respuesta negativa a la solicitud de información
33375;1;Respuesta negativa a la solicitud de información
33375;4;Otras
33375;12;Otras
33376;17;Otros
33376;30;Otros
33377;4;Otras
33378;30;Otros
33378;17;Otros
33379;12;Otras
33379;1;Respuesta negativa a la solicitud de información
33380;17;Otros
33380;30;Otros
33381;43;Respuesta incompleta o parcial
33382;28;Presupuesto asignado y su ejecución
33382;30;Otros
33382;17;Otros
33383;17;Otros
33383;30;Otros
33384;12;Otras
33384;4;Otras
33385;1;Respuesta negativa a la solicitud de información
33385;12;Otras
33386;12;Otras
33386;43;Respuesta incompleta o parcial
33387;43;Respuesta incompleta o parcial
33387;12;Otras
33388;28;Presupuesto asignado y su ejecución
33388;27;Transferencias de fondos públicos
33388;29;Programas de subsidios y otros beneficios (diseño, montos, criterios de acceso, beneficiarios)
33388;30;Otros
33388;17;Otros
33388;15;La información es incompleta
33388;14;El acceso a la información no es expedito
33388;13;La información no está disponible en forma permanente
33388;19;Facultades, funciones y atribuciones de unidades internas
33388;20;Entidades en que el organismo tiene participación, representación e intervención
33389;2;No recibió respuesta a su solicitud
33390;15;La información es incompleta
33390;23;Actos y resoluciones con efectos sobre terceros
33391;16;La información está desactualizada
33391;21;Personal y sus remuneraciones
33392;17;Otros
33392;30;Otros
33393;6;Debido funcionamiento del órgano/servicio
33393;4;Otras
33394;2;No recibió respuesta a su solicitud
33395;2;No recibió respuesta a su solicitud
33396;43;Respuesta incompleta o parcial
33397;12;Otras
33397;4;Otras
33398;12;Otras
33398;43;Respuesta incompleta o parcial
33399;8;No se encuentra la información
33399;1;Respuesta negativa a la solicitud de información
33400;4;Otras
33400;43;Respuesta incompleta o parcial
33400;12;Otras
33401;30;Otros
33401;17;Otros
33402;12;Otras
33402;1;Respuesta negativa a la solicitud de información
33403;17;Otros
33403;19;Facultades, funciones y atribuciones de unidades internas
33404;5;Seguridad nacional
33404;43;Respuesta incompleta o parcial
33404;11;Oposición de un tercero
33405;10;La información solicitada está en posesión de otro órgano o servicio
33405;3;La información entregada no corresponde a la solicitada
33405;43;Respuesta incompleta o parcial
33406;17;Otros
33406;30;Otros
33407;17;Otros
33407;27;Transferencias de fondos públicos
33407;20;Entidades en que el organismo tiene participación, representación e intervención
33408;43;Respuesta incompleta o parcial
33408;10;La información solicitada está en posesión de otro órgano o servicio
33409;43;Respuesta incompleta o parcial
33410;2;No recibió respuesta a su solicitud
33411;10;La información solicitada está en posesión de otro órgano o servicio
33411;43;Respuesta incompleta o parcial
33412;2;No recibió respuesta a su solicitud
33413;10;La información solicitada está en posesión de otro órgano o servicio
33413;43;Respuesta incompleta o parcial
33414;2;No recibió respuesta a su solicitud
33415;2;No recibió respuesta a su solicitud
33416;2;No recibió respuesta a su solicitud
33417;17;Otros
33417;30;Otros
33418;12;Otras
33418;4;Otras
33419;12;Otras
33419;43;Respuesta incompleta o parcial
33420;2;No recibió respuesta a su solicitud
33421;23;Actos y resoluciones con efectos sobre terceros
33421;17;Otros
33422;2;No recibió respuesta a su solicitud
33423;17;Otros
33423;30;Otros
33424;3;La información entregada no corresponde a la solicitada
33425;2;No recibió respuesta a su solicitud
33426;2;No recibió respuesta a su solicitud
33427;3;La información entregada no corresponde a la solicitada
33427;43;Respuesta incompleta o parcial
33428;2;No recibió respuesta a su solicitud
33429;2;No recibió respuesta a su solicitud
33430;2;No recibió respuesta a su solicitud
33431;2;No recibió respuesta a su solicitud
33432;2;No recibió respuesta a su solicitud
33433;16;La información está desactualizada
33433;15;La información es incompleta
33433;21;Personal y sus remuneraciones
33434;43;Respuesta incompleta o parcial
33435;43;Respuesta incompleta o parcial
33436;1;Respuesta negativa a la solicitud de información
33436;10;La información solicitada está en posesión de otro órgano o servicio
33437;30;Otros
33437;17;Otros
33438;43;Respuesta incompleta o parcial
33438;12;Otras
33439;17;Otros
33439;30;Otros
33440;43;Respuesta incompleta o parcial
33441;2;No recibió respuesta a su solicitud
33442;2;No recibió respuesta a su solicitud
33443;2;No recibió respuesta a su solicitud
33444;2;No recibió respuesta a su solicitud
33445;1;Respuesta negativa a la solicitud de información
33445;12;Otras
33446;1;Respuesta negativa a la solicitud de información
33446;8;No se encuentra la información
33447;4;Otras
33448;4;Otras
33448;43;Respuesta incompleta o parcial
33449;2;No recibió respuesta a su solicitud
33450;30;Otros
33450;17;Otros
33451;3;La información entregada no corresponde a la solicitada
33452;4;Otras
33452;12;Otras
33453;2;No recibió respuesta a su solicitud
33454;27;Transferencias de fondos públicos
33454;28;Presupuesto asignado y su ejecución
33454;30;Otros
33454;15;La información es incompleta
33454;16;La información está desactualizada
33454;13;La información no está disponible en forma permanente
33455;12;Otras
33455;43;Respuesta incompleta o parcial
33455;1;Respuesta negativa a la solicitud de información
33455;10;La información solicitada está en posesión de otro órgano o servicio
33456;9;La información no existe
33456;43;Respuesta incompleta o parcial
33457;23;Actos y resoluciones con efectos sobre terceros
33457;17;Otros
33458;12;Otras
33458;43;Respuesta incompleta o parcial
33458;1;Respuesta negativa a la solicitud de información
33459;1;Respuesta negativa a la solicitud de información
33460;1;Respuesta negativa a la solicitud de información
33460;43;Respuesta incompleta o parcial
33460;12;Otras
33461;1;Respuesta negativa a la solicitud de información
33462;4;Otras
33463;43;Respuesta incompleta o parcial
33464;2;No recibió respuesta a su solicitud
33465;23;Actos y resoluciones con efectos sobre terceros
33465;17;Otros
33466;17;Otros
33466;23;Actos y resoluciones con efectos sobre terceros
33467;23;Actos y resoluciones con efectos sobre terceros
33467;15;La información es incompleta
33468;1;Respuesta negativa a la solicitud de información
33468;10;La información solicitada está en posesión de otro órgano o servicio
33469;10;La información solicitada está en posesión de otro órgano o servicio
33469;1;Respuesta negativa a la solicitud de información
33470;43;Respuesta incompleta o parcial
33471;1;Respuesta negativa a la solicitud de información
33471;10;La información solicitada está en posesión de otro órgano o servicio
33472;2;No recibió respuesta a su solicitud
33473;4;Otras
33473;5;Seguridad nacional
33474;1;Respuesta negativa a la solicitud de información
33475;1;Respuesta negativa a la solicitud de información
33476;3;La información entregada no corresponde a la solicitada
33476;9;La información no existe
33477;43;Respuesta incompleta o parcial
33478;30;Otros
33478;15;La información es incompleta
33479;12;Otras
33479;4;Otras
33480;3;La información entregada no corresponde a la solicitada
33481;1;Respuesta negativa a la solicitud de información
33481;12;Otras
33482;3;La información entregada no corresponde a la solicitada
33483;43;Respuesta incompleta o parcial
33484;2;No recibió respuesta a su solicitud
33485;2;No recibió respuesta a su solicitud
33486;2;No recibió respuesta a su solicitud
33487;2;No recibió respuesta a su solicitud
33488;2;No recibió respuesta a su solicitud
33489;4;Otras
33489;12;Otras
33490;2;No recibió respuesta a su solicitud
33491;2;No recibió respuesta a su solicitud
33492;2;No recibió respuesta a su solicitud
33493;4;Otras
33493;12;Otras
33494;2;No recibió respuesta a su solicitud
33495;23;Actos y resoluciones con efectos sobre terceros
33495;17;Otros
33496;2;No recibió respuesta a su solicitud
33497;4;Otras
33497;12;Otras
33498;1;Respuesta negativa a la solicitud de información
33499;2;No recibió respuesta a su solicitud
33500;12;Otras
33500;43;Respuesta incompleta o parcial
33501;4;Otras
33502;4;Otras
33502;3;La información entregada no corresponde a la solicitada
33502;43;Respuesta incompleta o parcial
33503;17;Otros
33503;30;Otros
33504;17;Otros
33505;43;Respuesta incompleta o parcial
33506;43;Respuesta incompleta o parcial
33506;6;Debido funcionamiento del órgano/servicio
33507;4;Otras
33508;2;No recibió respuesta a su solicitud
33509;1;Respuesta negativa a la solicitud de información
33509;12;Otras
33510;2;No recibió respuesta a su solicitud
33511;2;No recibió respuesta a su solicitud
33512;2;No recibió respuesta a su solicitud
33513;17;Otros
33513;30;Otros
33514;2;No recibió respuesta a su solicitud
33515;2;No recibió respuesta a su solicitud
33516;12;Otras
33516;43;Respuesta incompleta o parcial
33517;3;La información entregada no corresponde a la solicitada
33518;9;La información no existe
33518;43;Respuesta incompleta o parcial
33519;30;Otros
33519;17;Otros
33520;22;Marco normativo aplicable
33520;23;Actos y resoluciones con efectos sobre terceros
33520;26;Contrataciones
33520;14;El acceso a la información no es expedito
33520;13;La información no está disponible en forma permanente
33520;19;Facultades, funciones y atribuciones de unidades internas
33520;20;Entidades en que el organismo tiene participación, representación e intervención
33521;5;Seguridad nacional
33521;1;Respuesta negativa a la solicitud de información
33522;4;Otras
33523;15;La información es incompleta
33523;30;Otros
33524;12;Otras
33524;1;Respuesta negativa a la solicitud de información
33525;3;La información entregada no corresponde a la solicitada
33526;23;Actos y resoluciones con efectos sobre terceros
33526;26;Contrataciones
33526;14;El acceso a la información no es expedito
33526;13;La información no está disponible en forma permanente
33526;20;Entidades en que el organismo tiene participación, representación e intervención
33527;16;La información está desactualizada
33527;23;Actos y resoluciones con efectos sobre terceros
33528;43;Respuesta incompleta o parcial
33528;8;No se encuentra la información
33529;17;Otros
33529;20;Entidades en que el organismo tiene participación, representación e intervención
33530;12;Otras
33530;1;Respuesta negativa a la solicitud de información
33531;2;No recibió respuesta a su solicitud
33532;17;Otros
33532;30;Otros
33533;4;Otras
33534;1;Respuesta negativa a la solicitud de información
33534;12;Otras
33535;12;Otras
33535;43;Respuesta incompleta o parcial
33535;4;Otras
33536;1;Respuesta negativa a la solicitud de información
33536;12;Otras
33537;2;No recibió respuesta a su solicitud
33538;30;Otros
33538;17;Otros
33539;43;Respuesta incompleta o parcial
33540;6;Debido funcionamiento del órgano/servicio
33540;1;Respuesta negativa a la solicitud de información
33540;3;La información entregada no corresponde a la solicitada
33540;11;Oposición de un tercero
33541;1;Respuesta negativa a la solicitud de información
33542;3;La información entregada no corresponde a la solicitada
33542;43;Respuesta incompleta o parcial
33543;12;Otras
33543;8;No se encuentra la información
33543;4;Otras
33544;2;No recibió respuesta a su solicitud
33545;17;Otros
33545;30;Otros
33546;2;No recibió respuesta a su solicitud
33547;43;Respuesta incompleta o parcial
33548;2;No recibió respuesta a su solicitud
33549;1;Respuesta negativa a la solicitud de información
33549;6;Debido funcionamiento del órgano/servicio
33550;1;Respuesta negativa a la solicitud de información
33550;11;Oposición de un tercero
33551;9;La información no existe
33551;43;Respuesta incompleta o parcial
33552;30;Otros
33552;16;La información está desactualizada
33552;21;Personal y sus remuneraciones
33553;30;Otros
33553;17;Otros
33554;2;No recibió respuesta a su solicitud
33555;43;Respuesta incompleta o parcial
33556;43;Respuesta incompleta o parcial
33557;43;Respuesta incompleta o parcial
33557;3;La información entregada no corresponde a la solicitada
33557;4;Otras
33558;4;Otras
33558;8;No se encuentra la información
33559;43;Respuesta incompleta o parcial
33560;28;Presupuesto asignado y su ejecución
33560;27;Transferencias de fondos públicos
33560;30;Otros
33560;14;El acceso a la información no es expedito
33560;19;Facultades, funciones y atribuciones de unidades internas
33561;8;No se encuentra la información
33561;9;La información no existe
33561;3;La información entregada no corresponde a la solicitada
33561;1;Respuesta negativa a la solicitud de información
33562;1;Respuesta negativa a la solicitud de información
33562;4;Otras
33562;12;Otras
33563;2;No recibió respuesta a su solicitud
33564;1;Respuesta negativa a la solicitud de información
33564;6;Debido funcionamiento del órgano/servicio
33565;43;Respuesta incompleta o parcial
33566;12;Otras
33566;1;Respuesta negativa a la solicitud de información
33566;8;No se encuentra la información
33567;4;Otras
33567;12;Otras
33568;2;No recibió respuesta a su solicitud
33569;2;No recibió respuesta a su solicitud
33570;30;Otros
33570;17;Otros
33571;17;Otros
33571;23;Actos y resoluciones con efectos sobre terceros
33572;3;La información entregada no corresponde a la solicitada
33573;2;No recibió respuesta a su solicitud
33574;3;La información entregada no corresponde a la solicitada
33574;9;La información no existe
33574;6;Debido funcionamiento del órgano/servicio
33575;43;Respuesta incompleta o parcial
33576;25;Mecanismos de participación ciudadana
33576;16;La información está desactualizada
33577;16;La información está desactualizada
33577;25;Mecanismos de participación ciudadana
33577;13;La información no está disponible en forma permanente
33578;2;No recibió respuesta a su solicitud
33579;8;No se encuentra la información
33579;43;Respuesta incompleta o parcial
33580;12;Otras
33580;1;Respuesta negativa a la solicitud de información
33581;2;No recibió respuesta a su solicitud
33582;25;Mecanismos de participación ciudadana
33582;16;La información está desactualizada
33582;15;La información es incompleta
33582;13;La información no está disponible en forma permanente
33583;13;La información no está disponible en forma permanente
33583;16;La información está desactualizada
33583;25;Mecanismos de participación ciudadana
33584;22;Marco normativo aplicable
33584;16;La información está desactualizada
33585;17;Otros
33585;30;Otros
33586;12;Otras
33586;3;La información entregada no corresponde a la solicitada
33587;23;Actos y resoluciones con efectos sobre terceros
33587;30;Otros
33587;17;Otros
33587;16;La información está desactualizada
33587;15;La información es incompleta
33588;12;Otras
33588;1;Respuesta negativa a la solicitud de información
33589;1;Respuesta negativa a la solicitud de información
33589;43;Respuesta incompleta o parcial
33590;43;Respuesta incompleta o parcial
33591;43;Respuesta incompleta o parcial
33591;12;Otras
33592;12;Otras
33592;4;Otras
33593;2;No recibió respuesta a su solicitud
33594;17;Otros
33594;30;Otros
33595;43;Respuesta incompleta o parcial
33596;2;No recibió respuesta a su solicitud
33597;3;La información entregada no corresponde a la solicitada
33598;43;Respuesta incompleta o parcial
33598;12;Otras
33599;2;No recibió respuesta a su solicitud
33600;30;Otros
33600;15;La información es incompleta
33601;2;No recibió respuesta a su solicitud
33602;30;Otros
33602;17;Otros
33603;2;No recibió respuesta a su solicitud
33604;15;La información es incompleta
33604;21;Personal y sus remuneraciones
33605;12;Otras
33605;4;Otras
33606;2;No recibió respuesta a su solicitud
33607;2;No recibió respuesta a su solicitud
33608;2;No recibió respuesta a su solicitud
33609;1;Respuesta negativa a la solicitud de información
33610;2;No recibió respuesta a su solicitud
33611;1;Respuesta negativa a la solicitud de información
33611;6;Debido funcionamiento del órgano/servicio
33612;2;No recibió respuesta a su solicitud
33613;2;No recibió respuesta a su solicitud
33614;20;Entidades en que el organismo tiene participación, representación e intervención
33614;17;Otros
33615;23;Actos y resoluciones con efectos sobre terceros
33615;15;La información es incompleta
33616;12;Otras
33616;1;Respuesta negativa a la solicitud de información
33617;17;Otros
33617;30;Otros
33618;21;Personal y sus remuneraciones
33618;13;La información no está disponible en forma permanente
33619;6;Debido funcionamiento del órgano/servicio
33619;1;Respuesta negativa a la solicitud de información
33620;8;No se encuentra la información
33620;43;Respuesta incompleta o parcial
33621;30;Otros
33621;13;La información no está disponible en forma permanente
33622;1;Respuesta negativa a la solicitud de información
33623;1;Respuesta negativa a la solicitud de información
33623;8;No se encuentra la información
33623;43;Respuesta incompleta o parcial
33624;2;No recibió respuesta a su solicitud
33625;43;Respuesta incompleta o parcial
33625;12;Otras
33626;2;No recibió respuesta a su solicitud
33627;43;Respuesta incompleta o parcial
33627;6;Debido funcionamiento del órgano/servicio
33628;1;Respuesta negativa a la solicitud de información
33628;8;No se encuentra la información
33628;9;La información no existe
33629;1;Respuesta negativa a la solicitud de información
33629;12;Otras
33630;12;Otras
33630;1;Respuesta negativa a la solicitud de información
33631;2;No recibió respuesta a su solicitud
33632;3;La información entregada no corresponde a la solicitada
33632;12;Otras
33632;43;Respuesta incompleta o parcial
33633;43;Respuesta incompleta o parcial
33633;12;Otras
33633;3;La información entregada no corresponde a la solicitada
33634;3;La información entregada no corresponde a la solicitada
33634;12;Otras
33634;43;Respuesta incompleta o parcial
33635;28;Presupuesto asignado y su ejecución
33635;15;La información es incompleta
33635;21;Personal y sus remuneraciones
33636;6;Debido funcionamiento del órgano/servicio
33636;1;Respuesta negativa a la solicitud de información
33637;12;Otras
33637;43;Respuesta incompleta o parcial
33638;12;Otras
33638;1;Respuesta negativa a la solicitud de información
33639;4;Otras
33640;4;Otras
33640;10;La información solicitada está en posesión de otro órgano o servicio
33640;6;Debido funcionamiento del órgano/servicio
33641;4;Otras
33642;4;Otras
33642;43;Respuesta incompleta o parcial
33643;43;Respuesta incompleta o parcial
33644;43;Respuesta incompleta o parcial
33644;12;Otras
33645;12;Otras
33645;43;Respuesta incompleta o parcial
33646;2;No recibió respuesta a su solicitud
33647;2;No recibió respuesta a su solicitud
33648;4;Otras
33648;11;Oposición de un tercero
33648;43;Respuesta incompleta o parcial
33648;12;Otras
33649;2;No recibió respuesta a su solicitud
33650;2;No recibió respuesta a su solicitud
33651;1;Respuesta negativa a la solicitud de información
33651;8;No se encuentra la información
33651;5;Seguridad nacional
33652;2;No recibió respuesta a su solicitud
33653;2;No recibió respuesta a su solicitud
33654;2;No recibió respuesta a su solicitud
33655;23;Actos y resoluciones con efectos sobre terceros
33655;26;Contrataciones
33655;29;Programas de subsidios y otros beneficios (diseño, montos, criterios de acceso, beneficiarios)
33655;24;Actos y documentos publicados en el Diario Oficial
33655;17;Otros
33656;43;Respuesta incompleta o parcial
33657;12;Otras
33657;3;La información entregada no corresponde a la solicitada
33658;2;No recibió respuesta a su solicitud
33659;1;Respuesta negativa a la solicitud de información
33659;12;Otras
33660;26;Contrataciones
33660;15;La información es incompleta
33661;12;Otras
33661;1;Respuesta negativa a la solicitud de información
33661;4;Otras
33662;17;Otros
33662;19;Facultades, funciones y atribuciones de unidades internas
33663;13;La información no está disponible en forma permanente
33663;30;Otros
33663;27;Transferencias de fondos públicos
33663;16;La información está desactualizada
33664;2;No recibió respuesta a su solicitud
33665;2;No recibió respuesta a su solicitud
33666;3;La información entregada no corresponde a la solicitada
33667;4;Otras
33667;12;Otras
33668;12;Otras
33668;4;Otras
